Date,Settle,Relative Value
2008-07-21,418.25,450.8574816666655
2008-07-18,412.3,450.8574816666655
2008-07-17,424.6,452.6573788333331
2008-07-16,431.5,452.6573788333331
2008-07-15,444.5,452.6573788333331
2008-07-14,455.0,452.6573788333331
2008-07-11,455.3,452.6573788333331
2008-07-10,452.9,451.50803099999973
2008-07-09,449.75,451.50803099999973
2008-07-08,445.6,451.50803099999973
2008-07-07,450.9,451.50803099999973
2008-07-04,459.7,451.50803099999973
2008-07-03,468.0,457.5692815714286
2008-07-02,470.45,457.5692815714286
2008-07-01,468.0,457.5692815714286
2008-06-30,468.5,457.5692815714286
2008-06-27,470.0,457.5692815714286
2008-06-26,468.9,455.238575047619
2008-06-25,462.65,455.238575047619
2008-06-24,469.6,455.238575047619
2008-06-23,471.9,455.238575047619
2008-06-20,474.25,455.238575047619
2008-06-19,475.0,453.0616050952377
2008-06-18,462.6,453.0616050952377
2008-06-17,459.0,453.0616050952377
2008-06-16,461.75,453.0616050952377
2008-06-13,452.7,453.0616050952377
2008-06-12,435.0,432.7280458333329
2008-06-11,430.3,432.7280458333329
2008-06-10,425.35,432.7280458333329
2008-06-09,424.0,432.7280458333329
2008-06-06,433.0,432.7280458333329
2008-06-05,428.25,446.8242736666661
2008-06-04,430.05,446.8242736666661
2008-06-03,430.0,446.8242736666661
2008-06-02,436.0,446.8242736666661
2008-05-30,436.2,446.8242736666661
2008-05-29,424.4,418.12169283333293
2008-05-28,435.0,418.12169283333293
2008-05-27,440.0,418.12169283333293
2008-05-26,453.5,418.12169283333293
2008-05-23,454.6,418.12169283333293
2008-05-22,454.95,433.00873742857107
2008-05-21,460.9,433.00873742857107
2008-05-20,446.5,433.00873742857107
2008-05-19,449.5,433.00873742857107
2008-05-16,447.2,433.00873742857107
2008-05-15,437.5,420.6167594999994
2008-05-14,431.3,420.6167594999994
2008-05-13,438.0,420.6167594999994
2008-05-12,443.45,420.6167594999994
2008-05-09,445.25,420.6167594999994
2008-05-08,435.6,435.52998942857175
2008-05-07,426.8,435.52998942857175
2008-05-06,431.85,435.52998942857175
2008-05-05,422.35,435.52998942857175
2008-05-02,419.5,435.52998942857175
2008-05-01,408.8,457.5488524999994
2008-04-30,423.3,457.5488524999994
2008-04-29,426.45,457.5488524999994
2008-04-28,437.05,457.5488524999994
2008-04-25,442.4,457.5488524999994
2008-04-24,438.25,455.9591823333337
2008-04-23,447.85,455.9591823333337
2008-04-22,456.75,455.9591823333337
2008-04-21,453.0,455.9591823333337
2008-04-18,460.0,455.9591823333337
2008-04-17,460.0,450.8183962142856
2008-04-16,457.95,450.8183962142856
