Date,Settle,Relative Value,Settle Delta,Rel Val Delta,Signal,Profit,EC
2011-03-25,1426.2,1380.9947839999986,1.8999999999998636,-24.159790666668414,-1.0,-1.8999999999998636,305.9000000000003
2011-03-18,1416.1,1405.154574666667,10.100000000000136,109.1270396666664,1.0,10.100000000000136,307.8000000000002
2011-03-11,1421.8,1296.0275350000006,-5.7000000000000455,-85.67994566666744,-1.0,5.7000000000000455,297.70000000000005
2011-03-04,1428.6,1381.707480666668,-6.7999999999999545,41.16177666666749,1.0,-6.7999999999999545,292.0
2011-02-25,1409.3,1340.5457040000006,19.299999999999955,38.4139486666661,1.0,19.299999999999955,298.79999999999995
2011-02-18,1388.2,1302.1317553333345,21.09999999999991,21.718443428571163,1.0,21.09999999999991,279.5
2011-02-11,1359.9,1280.4133119047633,28.299999999999955,40.186608190477045,1.0,28.299999999999955,258.4000000000001
2011-02-04,1348.3,1240.2267037142863,11.600000000000136,-128.49607195238013,-1.0,-11.600000000000136,230.10000000000014
2011-01-28,1340.7,1368.7227756666664,7.599999999999909,-12.668014476190592,-1.0,-7.599999999999909,241.70000000000027
2011-01-21,1341.0,1381.390790142857,-0.2999999999999545,17.66630433333239,1.0,-0.2999999999999545,249.30000000000018
2011-01-14,1360.5,1363.7244858095246,-19.5,-33.15699419047678,-1.0,19.5,249.60000000000014
2011-01-07,1368.9,1396.8814800000014,-8.400000000000091,103.31750000000034,1.0,-8.400000000000091,230.10000000000014
2010-12-31,1421.4,1293.563980000001,-52.5,-93.98057066666502,-1.0,52.5,238.50000000000023
2010-12-17,1378.6,1387.544550666666,42.80000000000018,1.3496623333301159,1.0,42.80000000000018,186.00000000000023
2010-12-10,1384.3,1386.194888333336,-5.7000000000000455,35.2437030000026,1.0,-5.7000000000000455,143.20000000000005
2010-12-03,1405.4,1350.9511853333333,-21.100000000000136,-14.491308999997727,-1.0,21.100000000000136,148.9000000000001
2010-11-26,1362.4,1365.442494333331,43.0,-13.522131809525945,-1.0,-43.0,127.79999999999995
2010-11-19,1352.3,1378.964626142857,10.100000000000136,-22.197218857141024,-1.0,-10.100000000000136,170.79999999999995
2010-11-12,1365.5,1401.161844999998,-13.200000000000045,45.044189000000415,1.0,-13.200000000000045,180.9000000000001
2010-11-05,1397.7,1356.1176559999976,-32.200000000000045,33.95867399999884,1.0,-32.200000000000045,194.10000000000014
2010-10-29,1357.6,1322.1589819999988,40.100000000000136,-44.348095999999714,-1.0,-40.100000000000136,226.30000000000018
2010-10-22,1324.4,1366.5070779999985,33.19999999999982,9.090860666665776,1.0,33.19999999999982,266.4000000000003
2010-10-15,1371.1,1357.4162173333327,-46.69999999999982,27.743103999999903,1.0,-46.69999999999982,233.2000000000005
2010-10-08,1344.2,1329.6731133333328,26.899999999999864,20.161856666667518,1.0,26.899999999999864,279.9000000000003
2010-10-01,1316.1,1309.5112566666653,28.100000000000136,60.22468044444258,1.0,28.100000000000136,253.00000000000045
2010-09-24,1296.3,1249.2865762222227,19.799999999999955,-2.5890237777784932,-1.0,-19.799999999999955,224.90000000000032
2010-09-17,1275.9,1251.8756000000012,20.399999999999864,1.1487540000023273,1.0,20.399999999999864,244.70000000000027
2010-09-10,1245.0,1250.726845999999,30.90000000000009,12.526391365077643,1.0,30.90000000000009,224.3000000000004
2010-09-03,1249.8,1238.2004546349212,-4.7999999999999545,8.78947330158826,1.0,-4.7999999999999545,193.40000000000032
2010-08-27,1236.0,1229.410981333333,13.799999999999955,5.685379999998304,1.0,13.799999999999955,198.20000000000027
2010-08-20,1227.2,1223.7256013333347,8.799999999999955,1.5196796666662067,1.0,8.799999999999955,184.40000000000032
