Business_Week,Platinum_Change,Platinum_Settle,Platinum_Volume,Platinum_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2017-09-20, 2017-09-26]",42.7,936.46,24222.8,59260.0,2017-09-26,71501.0,14556.0,22137.0,6391.0,31754.0,0.5625,125.953125,927271.4,3200987.4,1.2200000000000002,92.3068,28646.4,92.1884,42826.2,0.02750000000000001,13.498149999999999,35.6,13.479244,
"[2017-09-27, 2017-10-03]",16.2,915.1,3571.6,59696.2,2017-10-03,72421.0,20165.0,22188.0,6429.0,30168.0,1.046875,125.375,1473626.4,3157917.0,0.633,93.161,23854.2,93.2384,45543.4,0.31425000000000003,13.75445,23.0,13.726433333333333,
"[2017-10-04, 2017-10-10]",25.6,917.0400000000002,26.2,67450.2,2017-10-10,76511.0,26221.0,24733.0,6333.0,30434.0,0.53125,125.175,1033766.2,3114924.2,-0.31300000000000006,93.4668,20528.8,93.4778,46473.0,-0.024000000000000007,13.847,8.0,13.8380675,
"[2017-10-11, 2017-10-17]",30.599999999999998,937.24,3.2,70331.0,2017-10-17,76437.0,24661.0,25240.0,6504.0,31506.0,0.796875,125.4375,1118514.2,3118840.2,0.2489999999999999,93.03380000000001,15762.0,93.03460000000001,44525.0,-0.28574999999999995,13.536150000000001,4.25,13.5525,
"[2017-10-18, 2017-10-24]",14.5,923.3,21.6,69209.4,2017-10-24,76531.0,25387.0,23293.0,5848.0,30960.0,1.140625,124.978125,1248115.6,3049113.2,0.31099999999999994,93.4804,19199.4,93.5026,47767.2,0.32425,13.78305,10.0,13.687999999999999,
"[2017-10-25, 2017-10-31]",25.799999999999997,919.0200000000001,4624.8,97332.8,2017-10-31,78743.0,26262.0,24316.0,6158.0,30300.0,1.078125,124.675,1616357.0,3228546.8,0.7680000000000001,94.3582,29373.6,94.3198,50992.8,0.39549999999999996,14.254500000000002,16.0,14.229025000000002,
"[2017-11-01, 2017-11-07]",54.699999999999996,929.3399999999999,16978.4,76912.6,2017-11-07,79302.0,25639.0,25572.0,6272.0,31254.0,0.546875,125.196875,1220733.6,3220885.8,0.37100000000000005,94.72240000000001,19926.0,94.7012,49707.8,0.082,14.23145,16.6,14.23758,
"[2017-11-08, 2017-11-14]",35.6,934.7,14021.6,77719.0,2017-11-14,79910.0,24062.0,26906.0,5755.0,32247.0,0.90625,124.9,1200524.2,3238001.6,-1.077,94.30179999999999,17242.8,94.4042,49105.0,0.09324999999999997,14.40995,14.4,14.423864,
"[2017-11-15, 2017-11-21]",72.69999999999999,937.1,19535.4,77947.6,2017-11-21,79211.0,22541.0,27202.0,5640.0,32492.0,0.765625,124.8375,1395266.2,3411663.8,0.15400000000000008,93.8058,17145.8,93.7394,42202.0,-0.41025,14.1805,28.6,14.211001999999999,
"[2017-11-22, 2017-11-28]",14.8,947.3999999999999,17099.5,77224.25,2017-11-28,80002.0,17522.0,29247.0,5950.0,33990.0,0.875,125.04296875,2041301.5,3628026.0,-0.6639999999999999,93.003,19350.4,93.01740000000001,41457.2,-0.33625000000000005,13.84615,17.0,13.926712,181.0
"[2017-11-29, 2017-12-05]",37.9,933.5600000000001,21438.8,76107.8,2017-12-05,80168.0,20408.0,29361.0,6371.0,32300.0,1.28125,124.559375,500880.0,3478499.2,0.12099999999999998,93.08560000000001,24997.2,93.1018,42557.8,-0.176,13.65625,10.333333333333334,13.678746666666667,181.4
"[2017-12-06, 2017-12-12]",60.0,889.9,25673.8,79219.6,2017-12-12,90038.0,35058.0,26987.0,6798.0,26460.0,0.703125,124.54375,18924.8,3292270.4,0.746,93.8296,20268.6,93.7524,43049.4,0.17124999999999996,13.65595,3.0,13.63375,194.0
"[2017-12-13, 2017-12-19]",38.99999999999999,894.6600000000001,24256.0,81308.8,2017-12-19,89560.0,35500.0,27148.0,9094.0,27663.0,1.421875,124.515625,7887.6,3257504.4,-0.5869999999999999,93.4186,20772.2,93.4644,45007.6,-1.0125,13.188999999999998,67.75,13.115689999999999,261.3333333333333
"[2017-12-20, 2017-12-26]",13.0,921.925,16452.25,71498.75,2017-12-26,87386.0,32849.0,28639.0,8598.0,28445.0,0.5,123.515625,703511.75,3264455.75,-0.10300000000000001,92.8695,12176.5,92.9235,42516.5,-0.07,12.814125,26.0,12.807456666666667,
"[2017-12-27, 2018-01-02]",20.299999999999997,932.1500000000001,2912.0,37051.25,2018-01-02,83989.0,29835.0,27106.0,8386.0,28883.0,1.0625,123.890625,785723.25,3249715.25,-0.975,92.07775000000001,18221.5,92.1695,47371.0,-0.13475,12.52975,28.333333333333332,12.502360000000001,
"[2018-01-03, 2018-01-09]",32.9,967.0599999999998,54.4,240.2,2018-01-09,83666.0,16541.0,27618.0,9940.0,33513.0,0.828125,123.5,1133189.4,3286252.0,0.687,91.90200000000002,16845.2,91.8686,52194.0,-0.1455,12.4642,40.0,12.49896,
"[2018-01-10, 2018-01-16]",32.3,988.1750000000001,29.75,135.5,2018-01-16,89211.0,13441.0,33247.0,9891.0,36844.0,0.40625,123.01171875,1637508.25,3360924.5,-2.114,91.05879999999999,28118.6,91.1152,50908.6,-0.0925,12.494150000000001,20.4,12.516164,
"[2018-01-17, 2018-01-23]",51.3,1005.4,18.6,58.4,2018-01-23,93518.0,12676.0,41582.0,8861.0,40502.0,1.21875,122.38125,1511657.4,3423767.4,-0.23100000000000004,90.2172,24596.8,90.2814,48542.4,-0.207,12.24875,26.4,12.274992000000001,
"[2018-01-24, 2018-01-30]",54.7,1013.22,18.0,81.4,2018-01-30,95094.0,11691.0,43892.0,9434.0,40805.0,1.25,122.03125,1609454.0,3530527.2,-0.916,89.05180000000001,38965.8,89.0376,46618.2,-0.11375000000000002,12.00565,28.6,12.022232,
"[2018-01-31, 2018-02-06]",19.5,998.22,11.4,86030.6,2018-02-06,93720.0,12717.0,42948.0,9330.0,40357.0,1.65625,121.25625,2626424.8,3671739.4,0.45199999999999996,89.0702,32604.6,89.07700000000001,45231.8,-0.029000000000000012,12.04225,32.0,12.06198,
"[2018-02-07, 2018-02-13]",45.2,972.28,17.0,82635.8,2018-02-13,86597.0,11846.0,37988.0,8295.0,38818.0,1.265625,120.990625,2057163.6,3654725.2,0.14100000000000001,90.05120000000001,28699.4,90.0246,41440.4,-0.036000000000000004,12.078600000000002,17.0,12.0964525,
"[2018-02-14, 2018-02-20]",43.8,1002.175,12.75,77351.25,2018-02-20,88598.0,11340.0,39961.0,7221.0,40310.0,1.015625,120.4609375,1715556.0,3747355.75,0.04399999999999993,89.03439999999999,24478.6,89.09100000000001,39700.0,-0.21549999999999997,11.722750000000001,47.6,11.744624000000002,
"[2018-02-21, 2018-02-27]",31.1,994.78,22.0,77198.4,2018-02-27,87734.0,12066.0,39472.0,7434.0,41348.0,1.34375,120.515625,2286098.4,3857766.8,0.6439999999999999,89.8894,22851.4,89.8546,38261.0,0.0,11.6711,47.75,11.675227500000002,
"[2018-02-28, 2018-03-06]",52.6,967.2400000000001,0.0,73480.2,2018-03-06,82686.0,10480.0,31366.0,7972.0,38734.0,1.375,120.796875,126099.8,3600754.0,-0.6900000000000001,90.0738,29514.4,90.15039999999999,36219.6,0.024499999999999987,11.877500000000001,61.2,11.890062,204.8
"[2018-03-07, 2018-03-13]",35.9,958.4799999999999,0.0,63939.8,2018-03-13,81491.0,10446.0,27346.0,7803.0,37085.0,0.59375,120.771875,18542.2,3439124.2,0.05299999999999992,89.86760000000001,26112.0,89.85400000000001,35176.6,0.010250000000000023,11.85625,27.0,11.891076666666669,309.6
"[2018-03-14, 2018-03-20]",30.7,952.1,0.0,56071.2,2018-03-20,80680.0,12254.0,25151.0,7225.0,33562.0,0.703125,120.984375,8023.2,3432312.4,0.726,89.8622,19879.4,89.8288,32960.8,0.14075,11.991150000000001,22.75,12.056583333333334,326.3333333333333
"[2018-03-21, 2018-03-27]",13.5,947.54,0.0,35927.8,2018-03-27,77698.0,13973.0,22255.0,7039.0,32627.0,1.375,120.490625,1714496.6,3519153.8,-0.971,89.0924,26547.4,89.1616,31744.2,-0.32725000000000004,11.8702,73.6,11.914497999999998,
"[2018-03-28, 2018-04-03]",28.200000000000003,929.5,1703.0,4744.5,2018-04-03,77372.0,18814.0,19445.0,7005.0,29828.0,0.78125,121.0390625,1452611.25,3480187.5,0.982,89.774,20849.5,89.63550000000001,32548.0,0.12525,11.9511875,75.25,11.9323625,
"[2018-04-04, 2018-04-10]",45.89999999999999,919.0800000000002,8.2,51.0,2018-04-10,77910.0,23420.0,18647.0,7019.0,28925.0,0.984375,120.815625,1244459.6,3444274.0,-0.5790000000000001,89.70660000000001,21543.0,89.7702,31121.8,0.21725,12.1216,62.6,12.116026,
"[2018-04-11, 2018-04-17]",12.899999999999997,928.9399999999999,4.6,37.0,2018-04-17,78001.0,24146.0,20570.0,7184.0,29139.0,0.578125,120.565625,1097146.2,3506586.4,-0.05199999999999997,89.315,17388.0,89.3228,33252.8,-0.05875,12.123650000000001,59.4,12.134226,
"[2018-04-18, 2018-04-24]",41.4,928.8,9.6,40.8,2018-04-24,76715.0,24931.0,22683.0,7034.0,29459.0,1.234375,119.634375,1340509.2,3700918.2,1.309,90.07180000000001,26327.0,89.97600000000001,32984.6,0.34550000000000003,12.223249999999998,31.6,12.216364,
"[2018-04-25, 2018-05-01]",53.400000000000006,901.8800000000001,6.0,29729.0,2018-05-01,81422.0,33747.0,22502.0,7756.0,26983.0,1.046875,119.378125,1216895.8,3740119.2,1.718,91.50919999999999,29379.2,91.43140000000001,32386.8,0.30875,12.544099999999998,9.2,12.533947999999999,
"[2018-05-02, 2018-05-08]",20.7,901.46,0.0,75325.6,2018-05-08,81246.0,34396.0,23002.0,8395.0,26675.0,0.515625,119.621875,1150636.4,3706468.2,0.7030000000000001,92.50959999999999,27340.2,92.52200000000002,36047.6,-0.09249999999999999,12.6434,5.5,12.653645000000001,
"[2018-05-09, 2018-05-15]",43.9,911.96,0.2,74001.0,2018-05-15,81381.0,35492.0,21673.0,7981.0,27599.0,1.1875,119.184375,1338523.8,3761891.0,0.13500000000000006,92.67320000000001,25850.0,92.6584,37164.6,-0.015999999999999997,12.457249999999998,9.0,12.43804,
"[2018-05-16, 2018-05-22]",37.699999999999996,892.26,0.0,74924.4,2018-05-22,81271.0,38621.0,18428.0,9606.0,26015.0,0.453125,118.725,1531473.2,3919397.2,0.433,93.4614,22511.2,93.4452,39486.6,-0.035749999999999976,12.666599999999999,5.75,12.686785,
"[2018-05-23, 2018-05-29]",31.1,901.8000000000001,0.0,73059.33333333333,2018-05-29,82157.0,39083.0,20746.0,8524.0,26515.0,2.359375,119.99609375,3621881.5,4104760.25,1.2630000000000001,94.1336,25042.8,94.08200000000001,42107.8,0.12000000000000001,12.539,23.5,12.498965,308.0
"[2018-05-30, 2018-06-05]",13.0,906.0200000000001,17394.2,93249.2,2018-06-05,85287.0,39869.0,20801.0,9725.0,25998.0,1.859375,120.275,545150.6,3719174.2,-0.918,94.02000000000001,27231.8,94.06840000000001,43908.4,0.06925,12.6694,4.2,12.63375,314.6
"[2018-06-06, 2018-06-12]",24.6,904.3000000000002,17336.6,82974.2,2018-06-12,86960.0,39539.0,22170.0,9355.0,26226.0,0.890625,119.79375,21915.4,3455977.6,-0.06999999999999995,93.58160000000001,21379.8,93.55879999999999,44107.0,0.5407500000000001,13.07295,6.0,12.996916666666666,351.0
"[2018-06-13, 2018-06-19]",55.4,890.0,28734.6,84321.0,2018-06-19,89821.0,43499.0,18491.0,11334.0,23769.0,0.84375,119.840625,7503.6,3408787.8,1.263,94.4886,25064.2,94.37720000000002,51807.8,0.4292499999999999,13.588150000000002,35.0,13.563432,385.3333333333333
"[2018-06-20, 2018-06-26]",37.2,870.14,28186.4,80273.8,2018-06-26,87565.0,43845.0,17677.0,12877.0,22153.0,0.6875,119.9375,945231.6,3461759.6,-0.383,94.31700000000001,18889.6,94.42099999999999,47044.0,-0.23775000000000002,13.697,20.6,13.704108000000002,
"[2018-06-27, 2018-07-03]",99.29999999999998,842.36,3914.0,80010.4,2018-07-03,84700.0,44831.0,16718.0,11457.0,20046.0,0.9375,120.23125,1301856.8,3505530.6,0.06599999999999995,94.72099999999999,19842.0,94.6466,48794.8,0.20875,13.9464,30.8,13.943029999999998,
"[2018-07-04, 2018-07-10]",23.599999999999998,843.0749999999999,21.75,80732.75,2018-07-10,83117.0,44898.0,16771.0,11425.0,19609.0,0.484375,120.18359375,951444.5,3594274.5,-0.5229999999999999,94.02000000000001,15288.8,93.98740000000001,48395.2,-0.4610000000000001,13.609200000000001,47.2,13.635512,
"[2018-07-11, 2018-07-17]",48.8,827.5200000000001,7.4,77663.2,2018-07-17,82307.0,45969.0,16862.0,11138.0,18485.0,0.765625,120.2125,976027.4,3664720.8,0.815,94.50519999999999,17614.4,94.43360000000001,47937.8,-0.049250000000000016,13.42825,42.4,13.419214,
"[2018-07-18, 2018-07-24]",44.2,818.6600000000001,3.8,77608.0,2018-07-24,81578.0,45875.0,18800.0,10549.0,18971.0,1.1875,119.878125,1310741.2,3737682.0,-0.31600000000000006,94.5614,26167.8,94.64380000000001,50111.0,0.013500000000000015,13.498050000000001,34.2,13.516772,
"[2018-07-25, 2018-07-31]",26.099999999999998,833.9799999999999,5620.0,92391.6,2018-07-31,84105.0,45972.0,20128.0,10828.0,19945.0,0.609375,119.446875,1410739.0,3775938.8,-0.11300000000000004,94.3038,17175.2,94.2822,52345.4,-0.203,13.254850000000001,10.4,13.265302,
"[2018-08-01, 2018-08-07]",64.0,828.0,19164.8,80355.6,2018-08-07,80795.0,44585.0,19207.0,10856.0,19100.0,1.078125,119.4625,1122719.6,3762318.8,0.771,94.9218,16792.4,94.86660000000002,52419.6,0.22075,13.41885,10.0,13.42962,
"[2018-08-08, 2018-08-14]",43.300000000000004,818.88,17376.4,79142.6,2018-08-14,85394.0,47918.0,19947.0,11201.0,18460.0,1.171875,119.990625,1487948.0,3870269.2,1.5590000000000002,95.8638,24037.4,95.74480000000001,53760.2,0.92125,14.0665,67.4,14.030809999999999,
"[2018-08-15, 2018-08-21]",67.1,784.12,22326.0,83406.2,2018-08-21,85597.0,47007.0,18302.0,12187.0,18446.0,1.0625,120.40625,1331832.2,4039110.0,-1.455,96.0066,19685.8,96.1282,55948.8,0.10849999999999999,14.650049999999998,183.6,14.63043,
"[2018-08-22, 2018-08-28]",50.7,792.2,12423.4,83674.2,2018-08-28,86718.0,47078.0,17504.0,11887.0,19208.0,0.703125,120.434375,1862821.4,4178998.2,-0.5149999999999999,95.0032,19408.0,94.9896,54075.6,-0.20525,14.2884,67.2,14.287088,
"[2018-08-29, 2018-09-04]",19.700000000000003,788.4250000000001,16576.5,84703.25,2018-09-04,91003.0,48521.0,18196.0,11849.0,17869.0,0.625,120.203125,1014202.5,4071955.5,0.745,94.9494,18171.6,94.94120000000001,54198.0,1.14225,14.799200000000003,31.25,14.769504999999999,139.4
"[2018-09-05, 2018-09-11]",33.5,786.9799999999999,19348.6,88763.8,2018-09-11,94757.0,46594.0,20483.0,11886.0,19752.0,1.0625,119.9,37150.8,3921197.0,-0.15499999999999997,95.1552,24075.2,95.1602,55863.0,-0.24975,15.336499999999997,48.6,15.318964,166.6
"[2018-09-12, 2018-09-18]",35.0,803.52,20107.8,90338.6,2018-09-18,90261.0,41740.0,22408.0,11859.0,18947.0,0.734375,119.371875,12305.2,3917076.4,-0.5780000000000001,94.5026,21274.0,94.5248,60907.4,-0.27149999999999996,14.953,24.6,14.945962,200.66666666666666
"[2018-09-19, 2018-09-25]",30.6,827.5799999999999,26733.0,78807.6,2018-09-25,77491.0,33623.0,21323.0,10402.0,17877.0,0.453125,118.640625,959622.2,4006183.2,-0.516,93.7788,19694.4,93.7748,55096.0,-0.5077499999999999,14.544550000000001,30.4,14.585176,
"[2018-09-26, 2018-10-02]",37.8,821.7400000000001,4400.2,68522.0,2018-10-02,74794.0,31025.0,23211.0,10289.0,18110.0,0.578125,118.75,1473639.8,4017997.0,1.429,94.62060000000001,22526.0,94.56859999999999,52396.4,-0.02100000000000002,14.3375,22.8,14.355394,
"[2018-10-03, 2018-10-09]",31.900000000000002,822.8,25.8,70669.0,2018-10-09,75613.0,29625.0,23698.0,10686.0,19680.0,1.28125,117.834375,1949662.8,4071377.4,0.20600000000000002,95.381,20740.2,95.43280000000001,54159.6,0.22424999999999998,14.8709,35.0,14.871526,
"[2018-10-10, 2018-10-16]",33.7,837.7400000000001,2.4,71973.0,2018-10-16,77778.0,26159.0,23554.0,9757.0,22241.0,1.0,118.171875,2124495.0,4121156.6,-0.5980000000000001,94.85920000000002,19020.8,94.8854,56174.4,-0.45199999999999996,14.60505,31.8,14.60522,
"[2018-10-17, 2018-10-23]",46.50000000000001,829.68,9.8,69627.6,2018-10-23,76343.0,25366.0,21624.0,9458.0,21838.0,0.765625,118.08125,1930844.8,4205103.0,0.965,95.568,22743.0,95.4768,56362.2,0.05125000000000001,14.42665,20.6,14.411092000000002,
"[2018-10-24, 2018-10-30]",9.1,831.5799999999999,2494.0,81807.8,2018-10-30,76986.0,24878.0,24424.0,8819.0,23617.0,1.203125,118.784375,2202590.8,4222521.6,1.0779999999999998,96.3812,25246.2,96.3018,58582.6,0.39525000000000005,14.713550000000001,32.2,14.655436,
"[2018-10-31, 2018-11-06]",45.1,864.4800000000001,19365.2,75235.8,2018-11-06,77229.0,16127.0,26702.0,7590.0,27344.0,1.25,118.240625,1625897.2,4248670.0,-0.6739999999999999,96.305,22977.2,96.3246,58837.4,-0.5125000000000001,14.426149999999998,25.8,14.488792,
"[2018-11-07, 2018-11-13]",44.8,858.3399999999999,15528.6,72550.4,2018-11-13,72031.0,15522.0,25743.0,7183.0,25417.0,0.953125,118.159375,1481930.0,4257407.0,1.0270000000000001,96.7234,22614.0,96.6028,57645.2,0.36775,14.333400000000001,35.2,14.272105999999999,
"[2018-11-14, 2018-11-20]",41.900000000000006,846.0600000000001,15010.4,69563.8,2018-11-20,71206.0,16742.0,25628.0,7034.0,22798.0,0.828125,119.071875,1975841.4,4270865.8,-0.42799999999999994,96.513,26468.0,96.58539999999999,57054.6,-0.423,14.178550000000001,52.8,14.212005999999999,
"[2018-11-21, 2018-11-27]",24.5,844.675,13045.5,69573.5,2018-11-27,73473.0,17221.0,27210.0,6994.0,24351.0,0.40625,119.2265625,2121654.5,4349642.75,0.564,96.85079999999999,15613.4,96.7094,56735.2,-0.17800000000000002,13.942150000000002,32.4,13.898876000000001,88.0
"[2018-11-28, 2018-12-04]",52.9,812.3799999999999,20913.2,71466.4,2018-12-04,77444.0,26955.0,26998.0,7434.0,21140.0,0.84375,119.628125,1095263.2,4256772.4,-0.3779999999999999,96.8894,21632.6,96.869,56659.8,-0.11149999999999999,13.794549999999997,34.4,13.755151999999999,90.6
"[2018-12-05, 2018-12-11]",27.1,789.92,18067.0,76707.4,2018-12-11,82978.0,33063.0,27988.0,7516.0,19495.0,0.984375,120.490625,32989.2,4221432.6,0.45600000000000007,96.9582,24610.2,96.8946,57735.0,0.46699999999999997,14.19075,31.2,14.1558,125.0
"[2018-12-12, 2018-12-18]",55.1,796.12,18235.8,80576.0,2018-12-18,83684.0,33038.0,28191.0,8154.0,20726.0,0.84375,120.5375,5765.2,4203184.6,-0.268,96.92479999999999,19334.2,96.963,61343.4,0.03,14.362950000000001,20.75,14.37252,160.66666666666666
"[2018-12-19, 2018-12-25]",7.800000000000001,794.25,20956.75,75053.75,2018-12-24,82399.0,32957.0,28393.0,8332.0,21465.0,0.546875,121.10546875,961081.75,4075921.5,-0.5629999999999998,96.1685,21387.75,96.127,50206.75,0.2905,14.669625,36.0,14.565394999999999,
"[2018-12-26, 2019-01-01]",27.5,795.425,7187.25,38788.5,2018-12-31,83669.0,35185.0,31109.0,8438.0,22348.0,1.359375,121.55078125,1047719.5,4015619.0,-0.8330000000000001,96.06725,16749.75,96.057,50158.25,-0.21400000000000002,14.617687499999999,16.5,14.61958,
"[2019-01-02, 2019-01-08]",40.800000000000004,810.1,92.0,391.0,2019-01-08,88045.0,37236.0,29995.0,8487.0,22464.0,2.546875,122.2875,1657984.8,4100259.2,-0.9440000000000001,95.7516,26632.2,95.7624,56304.4,-0.47025000000000006,14.21885,19.4,14.292716000000002,
"[2019-01-09, 2019-01-15]",30.5,809.74,19.4,147.2,2019-01-15,84585.0,37582.0,26882.0,9194.0,20687.0,0.3125,121.840625,1247570.4,4080879.6,0.19599999999999995,95.2116,23465.4,95.16279999999999,63404.8,-0.20950000000000002,13.921899999999999,75.25,13.9657775,
"[2019-01-16, 2019-01-22]",33.5,798.875,8.5,93.75,2019-01-22,86612.0,41153.0,24725.0,10156.0,20501.0,1.140625,121.49609375,1381379.0,4077766.5,0.28400000000000003,95.867,12689.6,95.85500000000002,60566.6,0.21925,13.912,9.0,13.904683999999998,
"[2019-01-23, 2019-01-29]",31.0,804.8799999999999,33.0,78.8,2019-01-29,83588.0,39349.0,26792.0,9449.0,21683.0,1.265625,121.565625,1245853.6,4012849.4,-0.443,95.6948,21360.0,95.7234,60571.8,-0.36650000000000005,13.774550000000001,18.6,13.799992,
"[2019-01-30, 2019-02-05]",17.5,820.26,4.4,76532.4,2019-02-05,82363.0,35980.0,25328.0,9286.0,22292.0,1.59375,122.0,1400897.0,4035168.4,0.30100000000000005,95.4044,18486.4,95.3942,60735.0,-0.28075000000000006,13.405850000000001,22.2,13.454882000000001,
"[2019-02-06, 2019-02-12]",47.7,796.4799999999999,6.0,76297.6,2019-02-12,86462.0,42769.0,23202.0,8945.0,19945.0,0.921875,122.125,1105487.2,4056782.0,0.6859999999999999,96.4434,15607.4,96.4168,56808.2,0.3945,13.733250000000002,34.2,13.715626,
"[2019-02-13, 2019-02-19]",37.0,800.5999999999999,1.75,79255.0,2019-02-19,85019.0,43268.0,26245.0,8982.0,19432.0,0.921875,122.046875,1290252.5,4161855.0,-0.15399999999999997,96.7144,17769.8,96.7444,57795.6,0.26275,14.1294,37.2,14.118305999999999,
"[2019-02-20, 2019-02-26]",53.599999999999994,842.0600000000001,10.4,75677.8,2019-02-26,82539.0,26077.0,27114.0,7372.0,25127.0,0.953125,122.1125,2356363.6,4246915.2,-0.484,96.252,16452.6,96.3142,59382.2,-0.21475,13.96805,40.2,14.018608,
"[2019-02-27, 2019-03-05]",52.300000000000004,855.0199999999999,2.2,68795.6,2019-03-05,79627.0,16420.0,25634.0,7680.0,27927.0,1.140625,121.69375,407619.8,4009287.4,0.93,96.3872,19511.4,96.3056,60217.6,0.31475,14.148249999999999,14.2,14.123228000000001,48.6
"[2019-03-06, 2019-03-12]",37.900000000000006,820.74,2.0,57164.6,2019-03-12,79367.0,21025.0,22797.0,8335.0,27130.0,1.140625,122.378125,18716.2,3825284.6,0.10400000000000009,97.15379999999999,22297.0,97.126,57772.0,0.16774999999999998,14.397499999999999,25.8,14.36821,66.75
"[2019-03-13, 2019-03-19]",50.599999999999994,836.1,0.0,45387.0,2019-03-19,78561.0,20181.0,23275.0,7731.0,26574.0,0.609375,122.56875,7138.2,3885013.6,-0.528,96.337,14723.6,96.35119999999999,52886.2,0.10974999999999999,14.520549999999997,20.4,14.495197999999998,106.0
"[2019-03-20, 2019-03-26]",32.7,856.1,8.0,28641.4,2019-03-26,73742.0,14437.0,25882.0,6058.0,26718.0,1.28125,123.7625,1534668.0,3902095.0,0.394,95.92640000000002,19563.2,95.9118,43565.8,-0.053250000000000075,14.479000000000003,27.6,14.484438,
"[2019-03-27, 2019-04-02]",35.4,848.2000000000002,1420.0,3099.2,2019-04-02,69809.0,13492.0,24680.0,6345.0,26080.0,1.515625,124.15625,1676606.6,3916317.4,0.698,96.7228,15215.0,96.7,45897.4,-0.21925,14.5363,18.6,14.555270000000002,
"[2019-04-03, 2019-04-09]",73.1,894.3799999999999,33.4,66.2,2019-04-09,77891.0,9046.0,31269.0,5378.0,30013.0,0.6875,123.546875,1188479.8,3877101.0,-0.312,96.77000000000001,12181.4,96.74539999999999,50268.4,-0.16275,14.214699999999999,8.2,14.216392000000003,
"[2019-04-10, 2019-04-16]",38.1,891.4200000000001,8.8,60.2,2019-04-16,76596.0,8718.0,31612.0,5512.0,29966.0,1.25,123.2875,1237153.0,3973467.6,0.040999999999999974,96.6346,12835.6,96.58840000000001,49806.4,-0.04999999999999999,14.09845,13.6,14.084036000000001,
"[2019-04-17, 2019-04-23]",30.299999999999997,893.3,8.0,51.0,2019-04-23,77382.0,9750.0,32523.0,5395.0,29606.0,0.703125,123.015625,1084191.25,3996263.5,0.864,97.02099999999999,11418.25,96.95500000000001,51232.75,0.14800000000000002,14.219187499999999,10.5,14.189689999999999,
"[2019-04-24, 2019-04-30]",30.299999999999997,890.64,4.0,27865.0,2019-04-30,75798.0,10295.0,32154.0,5083.0,28714.0,1.296875,123.540625,1284733.2,4030610.4,-0.11899999999999988,97.6564,15221.0,97.633,58778.6,0.015499999999999986,14.466800000000001,11.6,14.440565999999999,
"[2019-05-01, 2019-05-07]",71.30000000000001,868.9399999999999,0.0,68659.4,2019-05-07,76776.0,10678.0,29025.0,5760.0,28089.0,1.34375,123.546875,1573595.4,3990439.6,0.198,97.3846,14358.8,97.3538,58274.8,0.15175,14.5256,20.0,14.4625,
"[2019-05-08, 2019-05-14]",49.7,856.2,0.8,67808.0,2019-05-14,77052.0,13779.0,27168.0,5808.0,26498.0,1.03125,124.09375,1797110.2,4086055.0,-0.077,97.2238,14305.2,97.1624,50972.0,-0.23925000000000002,14.341549999999998,14.75,14.4003175,
"[2019-05-15, 2019-05-21]",46.2,823.7,0.0,68344.0,2019-05-21,80441.0,25862.0,25981.0,6917.0,21115.0,1.0,124.4,1362721.2,4223194.0,0.5740000000000001,97.7076,11309.4,97.6562,48728.8,0.1395,14.3911,14.4,14.366314,
"[2019-05-22, 2019-05-28]",24.5,798.9000000000001,0.0,71236.25,2019-05-28,85480.0,35428.0,25300.0,7954.0,17398.0,1.875,124.98046875,2875904.5,4402035.25,-0.054000000000000034,97.68000000000002,10553.2,97.7428,49447.8,0.31425000000000003,14.522199999999998,11.25,14.530945,
"[2019-05-29, 2019-06-04]",36.4,803.5799999999999,16375.4,81091.8,2019-06-04,85971.0,38602.0,25888.0,7862.0,17343.0,1.796875,126.234375,1020234.2,4184701.6,-0.843,97.5626,18806.4,97.665,49452.4,-0.07574999999999998,14.6537,11.8,14.652195999999998,109.25
"[2019-06-05, 2019-06-11]",29.6,806.4200000000001,18502.6,84396.0,2019-06-11,89527.0,38218.0,22758.0,9690.0,20101.0,0.8125,126.603125,25829.0,3965213.6,-0.354,96.81880000000001,25410.2,96.816,44996.2,0.0,14.878649999999999,12.0,14.895546,103.2
"[2019-06-12, 2019-06-18]",27.1,804.24,17444.2,86617.8,2019-06-18,93721.0,41853.0,20794.0,11281.0,19136.0,0.828125,126.9375,6224.6,3940941.0,1.0130000000000001,97.14880000000001,20748.8,97.0402,47139.4,-0.1612500000000001,14.848499999999998,9.5,14.848469999999999,132.66666666666666
"[2019-06-19, 2019-06-25]",12.0,808.78,26544.6,89397.6,2019-06-25,90621.0,44676.0,21197.0,8461.0,16221.0,1.59375,127.709375,1226378.0,3829693.6,-1.505,95.91459999999998,26570.0,96.03,46420.0,-0.19175000000000003,14.488549999999998,18.0,14.5291975,
